"Plot Title: Arnulfo's  Camp rain gage 3"
"#","Date Time, GMT+00:00","Ext. Line Event, 1/100" (LGR S/N: 2246378, SEN S/N: 2246378)","Coupler Attached (LGR S/N: 2246378)","Stopped (LGR S/N: 2246378)","End Of File (LGR S/N: 2246378)"
44,05/15/16 10:29:03 PM,43.00,,,
45,05/15/16 10:31:07 PM,44.00,,,
46,05/15/16 10:31:58 PM,45.00,,,
47,05/15/16 10:32:23 PM,46.00,,,
48,05/15/16 10:32:49 PM,47.00,,,
49,05/15/16 10:33:08 PM,48.00,,,
50,05/15/16 10:33:35 PM,49.00,,,
51,05/15/16 10:34:00 PM,50.00,,,
52,05/15/16 10:34:32 PM,51.00,,,
53,05/15/16 10:34:55 PM,52.00,,,
54,05/15/16 10:35:22 PM,53.00,,,
55,05/15/16 10:35:43 PM,54.00,,,
56,05/15/16 10:36:13 PM,55.00,,,
57,05/15/16 10:36:39 PM,56.00,,,
58,05/15/16 10:37:06 PM,57.00,,,
59,05/15/16 10:37:27 PM,58.00,,,
60,05/15/16 10:37:44 PM,59.00,,,
61,05/15/16 10:37:58 PM,60.00,,,
62,05/15/16 10:38:17 PM,61.00,,,
63,05/15/16 10:38:35 PM,62.00,,,
64,05/15/16 10:38:54 PM,63.00,,,
65,05/15/16 10:39:09 PM,64.00,,,
66,05/15/16 10:39:36 PM,65.00,,,
67,05/15/16 10:39:57 PM,66.00,,,
68,05/15/16 10:40:18 PM,67.00,,,
69,05/15/16 10:40:34 PM,68.00,,,
70,05/15/16 10:40:58 PM,69.00,,,
71,05/15/16 10:41:19 PM,70.00,,,
72,05/15/16 10:41:57 PM,71.00,,,
73,05/15/16 10:42:18 PM,72.00,,,
74,05/15/16 10:42:40 PM,73.00,,,
75,05/15/16 10:43:04 PM,74.00,,,
76,05/15/16 10:43:29 PM,75.00,,,
77,05/15/16 10:43:52 PM,76.00,,,
78,05/15/16 10:44:16 PM,77.00,,,
79,05/15/16 10:44:35 PM,78.00,,,
80,05/15/16 10:44:54 PM,79.00,,,
81,05/15/16 10:45:16 PM,80.00,,,
82,05/15/16 10:45:42 PM,81.00,,,
83,05/15/16 10:46:09 PM,82.00,,,
84,05/15/16 10:46:41 PM,83.00,,,
85,05/15/16 10:47:38 PM,84.00,,,
86,05/15/16 10:48:31 PM,85.00,,,
87,05/15/16 10:49:02 PM,86.00,,,
88,05/15/16 10:49:37 PM,87.00,,,
89,05/15/16 10:50:09 PM,88.00,,,
90,05/15/16 10:50:27 PM,89.00,,,
91,05/15/16 10:50:43 PM,90.00,,,
92,05/15/16 10:51:05 PM,91.00,,,
93,05/15/16 10:51:26 PM,92.00,,,
94,05/15/16 10:51:47 PM,93.00,,,
95,05/15/16 10:52:02 PM,94.00,,,
96,05/15/16 10:52:20 PM,95.00,,,
97,05/15/16 10:52:37 PM,96.00,,,
98,05/15/16 10:53:02 PM,97.00,,,
99,05/15/16 10:53:46 PM,98.00,,,
100,05/15/16 10:54:20 PM,99.00,,,
101,05/15/16 10:54:49 PM,100.00,,,
102,05/15/16 10:56:04 PM,101.00,,,
103,05/15/16 10:58:08 PM,102.00,,,
104,05/16/16 06:35:02 PM,103.00,,,
105,05/16/16 07:00:42 PM,104.00,,,
106,05/16/16 07:42:02 PM,105.00,,,
107,05/17/16 08:57:07 AM,106.00,,,
108,05/18/16 03:55:14 AM,107.00,,,
109,05/18/16 03:58:11 AM,108.00,,,
110,05/18/16 04:11:24 AM,109.00,,,
111,05/18/16 05:30:20 AM,110.00,,,
112,05/18/16 03:35:22 PM,111.00,,,
113,05/18/16 05:06:06 PM,112.00,,,
114,05/18/16 05:16:19 PM,113.00,,,
115,05/18/16 05:39:09 PM,114.00,,,
116,05/18/16 11:22:01 PM,115.00,,,
117,05/18/16 11:43:46 PM,116.00,,,
118,05/18/16 11:51:48 PM,117.00,,,
119,05/19/16 12:07:28 AM,118.00,,,
120,05/19/16 12:22:26 AM,119.00,,,
121,05/19/16 12:27:00 AM,120.00,,,
122,05/19/16 12:32:36 AM,121.00,,,
123,05/19/16 12:36:10 AM,122.00,,,
124,05/19/16 12:40:44 AM,123.00,,,
125,05/19/16 12:45:58 AM,124.00,,,
126,05/19/16 12:50:06 AM,125.00,,,
127,05/19/16 12:52:54 AM,126.00,,,
128,05/19/16 12:54:40 AM,127.00,,,
129,05/19/16 12:57:03 AM,128.00,,,
130,05/19/16 12:59:29 AM,129.00,,,
131,05/19/16 01:02:38 AM,130.00,,,
132,05/19/16 02:48:54 AM,131.00,,,
133,05/19/16 04:50:48 AM,132.00,,,
134,05/19/16 04:54:16 AM,133.00,,,
135,05/19/16 04:56:48 AM,134.00,,,
136,05/21/16 03:44:19 PM,135.00,,,
137,05/23/16 11:40:26 PM,136.00,,,
138,05/23/16 11:43:27 PM,137.00,,,
139,05/24/16 12:13:47 AM,138.00,,,
140,05/24/16 12:46:13 AM,139.00,,,
141,05/24/16 12:46:43 AM,140.00,,,
142,05/24/16 12:47:07 AM,141.00,,,
143,05/24/16 12:47:31 AM,142.00,,,
144,05/24/16 12:47:47 AM,143.00,,,
145,05/24/16 12:48:02 AM,144.00,,,
146,05/24/16 12:48:14 AM,145.00,,,
147,05/24/16 12:48:30 AM,146.00,,,
148,05/24/16 12:48:50 AM,147.00,,,
149,05/24/16 12:48:58 AM,148.00,,,
150,05/24/16 12:49:08 AM,149.00,,,
151,05/24/16 12:49:23 AM,150.00,,,
152,05/24/16 12:49:38 AM,151.00,,,
153,05/24/16 12:49:49 AM,152.00,,,
154,05/24/16 12:49:59 AM,153.00,,,
155,05/24/16 12:50:11 AM,154.00,,,
156,05/24/16 12:50:24 AM,155.00,,,
157,05/24/16 12:50:38 AM,156.00,,,
158,05/24/16 12:50:50 AM,157.00,,,
159,05/24/16 12:51:02 AM,158.00,,,
160,05/24/16 12:51:12 AM,159.00,,,
161,05/24/16 12:51:25 AM,160.00,,,
162,05/24/16 12:51:35 AM,161.00,,,
163,05/24/16 12:51:48 AM,162.00,,,
164,05/24/16 12:52:05 AM,163.00,,,
165,05/24/16 12:52:34 AM,164.00,,,
166,05/24/16 12:52:47 AM,165.00,,,
167,05/24/16 12:53:08 AM,166.00,,,
168,05/24/16 12:53:31 AM,167.00,,,
169,05/24/16 12:53:59 AM,168.00,,,
170,05/24/16 12:54:13 AM,169.00,,,
171,05/24/16 12:54:30 AM,170.00,,,
172,05/24/16 12:54:43 AM,171.00,,,
173,05/24/16 12:54:58 AM,172.00,,,
174,05/24/16 12:55:13 AM,173.00,,,
175,05/24/16 12:55:31 AM,174.00,,,
176,05/24/16 12:55:47 AM,175.00,,,
177,05/24/16 12:56:03 AM,176.00,,,
178,05/24/16 12:56:17 AM,177.00,,,
179,05/24/16 12:56:35 AM,178.00,,,
180,05/24/16 12:56:52 AM,179.00,,,
181,05/24/16 12:57:16 AM,180.00,,,
182,05/24/16 12:57:45 AM,181.00,,,
183,05/24/16 12:58:12 AM,182.00,,,
184,05/24/16 12:58:35 AM,183.00,,,
185,05/24/16 12:59:01 AM,184.00,,,
186,05/24/16 12:59:16 AM,185.00,,,
187,05/24/16 01:00:12 AM,186.00,,,
188,05/24/16 01:00:49 AM,187.00,,,
189,05/24/16 01:01:31 AM,188.00,,,
190,05/24/16 01:02:05 AM,189.00,,,
191,05/24/16 01:02:57 AM,190.00,,,
192,05/24/16 01:04:21 AM,191.00,,,
193,05/24/16 01:09:00 AM,192.00,,,
194,05/24/16 04:21:00 AM,193.00,,,
195,05/24/16 04:49:52 AM,194.00,,,
196,05/24/16 05:15:42 AM,195.00,,,
197,05/24/16 05:17:01 AM,196.00,,,
198,05/24/16 05:17:54 AM,197.00,,,
199,05/24/16 05:18:29 AM,198.00,,,
200,05/24/16 05:18:49 AM,199.00,,,
201,05/24/16 05:19:52 AM,200.00,,,
202,05/24/16 05:21:11 AM,201.00,,,
203,05/24/16 05:21:55 AM,202.00,,,
204,05/24/16 05:24:27 AM,203.00,,,
205,05/24/16 06:02:39 AM,204.00,,,
206,05/24/16 06:08:25 AM,205.00,,,
207,05/24/16 06:11:39 AM,206.00,,,
208,05/24/16 06:13:24 AM,207.00,,,
209,05/24/16 06:16:05 AM,208.00,,,
210,05/24/16 06:19:35 AM,209.00,,,
211,05/24/16 06:24:17 AM,210.00,,,
212,05/24/16 06:30:31 AM,211.00,,,
213,05/24/16 07:56:09 AM,212.00,,,
214,05/24/16 02:27:56 PM,213.00,,,
215,05/24/16 02:53:17 PM,214.00,,,
216,05/25/16 05:55:07 AM,215.00,,,
217,05/25/16 01:32:32 PM,216.00,,,
218,05/25/16 04:18:39 PM,217.00,,,
219,05/25/16 07:06:02 PM,218.00,,,
220,05/25/16 07:12:56 PM,219.00,,,
221,05/25/16 07:17:26 PM,220.00,,,
222,05/25/16 07:19:41 PM,221.00,,,
223,05/25/16 07:21:40 PM,222.00,,,
224,05/25/16 07:23:50 PM,223.00,,,
225,05/25/16 07:27:52 PM,224.00,,,
226,05/25/16 07:30:25 PM,225.00,,,
227,05/25/16 07:33:44 PM,226.00,,,
228,05/25/16 07:39:55 PM,227.00,,,
229,05/25/16 07:50:06 PM,228.00,,,
230,05/25/16 07:59:57 PM,229.00,,,
231,05/25/16 08:10:36 PM,230.00,,,
232,05/25/16 08:15:48 PM,231.00,,,
233,05/25/16 08:21:01 PM,232.00,,,
234,05/25/16 08:28:17 PM,233.00,,,
235,05/25/16 08:45:09 PM,234.00,,,
236,05/25/16 08:54:27 PM,235.00,,,
237,05/25/16 09:08:57 PM,236.00,,,
238,05/25/16 09:21:32 PM,237.00,,,
239,05/25/16 10:20:33 PM,238.00,,,
240,05/25/16 10:35:26 PM,239.00,,,
241,05/25/16 11:02:07 PM,240.00,,,
242,05/26/16 09:59:23 PM,241.00,,,
243,05/26/16 09:59:46 PM,242.00,,,
244,05/26/16 10:00:05 PM,243.00,,,
245,05/26/16 10:00:23 PM,244.00,,,
246,05/26/16 10:00:38 PM,245.00,,,
247,05/26/16 10:03:47 PM,246.00,,,
248,05/26/16 10:04:33 PM,247.00,,,
249,05/26/16 10:06:09 PM,248.00,,,
250,05/26/16 10:07:09 PM,249.00,,,
251,05/26/16 10:07:42 PM,250.00,,,
252,05/26/16 10:07:58 PM,251.00,,,
253,05/26/16 10:08:15 PM,252.00,,,
254,05/26/16 10:08:27 PM,253.00,,,
255,05/26/16 10:08:41 PM,254.00,,,
256,05/26/16 10:08:52 PM,255.00,,,
257,05/26/16 10:09:03 PM,256.00,,,
258,05/26/16 10:09:16 PM,257.00,,,
259,05/26/16 10:09:29 PM,258.00,,,
260,05/26/16 10:09:40 PM,259.00,,,
261,05/26/16 10:09:54 PM,260.00,,,
262,05/26/16 10:10:04 PM,261.00,,,
263,05/26/16 10:10:18 PM,262.00,,,
264,05/26/16 10:10:27 PM,263.00,,,
265,05/26/16 10:10:38 PM,264.00,,,
266,05/26/16 10:10:50 PM,265.00,,,
267,05/26/16 10:11:01 PM,266.00,,,
268,05/26/16 10:11:11 PM,267.00,,,
269,05/26/16 10:11:21 PM,268.00,,,
270,05/26/16 10:11:32 PM,269.00,,,
271,05/26/16 10:11:56 PM,270.00,,,
272,05/26/16 10:12:16 PM,271.00,,,
273,05/26/16 10:12:49 PM,272.00,,,
274,05/26/16 10:13:05 PM,273.00,,,
275,05/26/16 10:13:19 PM,274.00,,,
276,05/26/16 10:13:31 PM,275.00,,,
277,05/26/16 10:13:40 PM,276.00,,,
278,05/26/16 10:13:49 PM,277.00,,,
279,05/26/16 10:13:59 PM,278.00,,,
280,05/26/16 10:14:08 PM,279.00,,,
281,05/26/16 10:14:18 PM,280.00,,,
282,05/26/16 10:14:25 PM,281.00,,,
283,05/26/16 10:14:36 PM,282.00,,,
284,05/26/16 10:14:45 PM,283.00,,,
285,05/26/16 10:14:55 PM,284.00,,,
286,05/26/16 10:15:04 PM,285.00,,,
287,05/26/16 10:15:15 PM,286.00,,,
288,05/26/16 10:15:24 PM,287.00,,,
289,05/26/16 10:15:35 PM,288.00,,,
290,05/26/16 10:15:43 PM,289.00,,,
291,05/26/16 10:15:53 PM,290.00,,,
292,05/26/16 10:16:02 PM,291.00,,,
293,05/26/16 10:16:11 PM,292.00,,,
294,05/26/16 10:16:20 PM,293.00,,,
295,05/26/16 10:16:31 PM,294.00,,,
296,05/26/16 10:16:39 PM,295.00,,,
297,05/26/16 10:16:48 PM,296.00,,,
298,05/26/16 10:16:55 PM,297.00,,,
299,05/26/16 10:17:04 PM,298.00,,,
300,05/26/16 10:17:11 PM,299.00,,,
301,05/26/16 10:17:20 PM,300.00,,,
302,05/26/16 10:17:28 PM,301.00,,,
303,05/26/16 10:17:37 PM,302.00,,,
304,05/26/16 10:17:44 PM,303.00,,,
305,05/26/16 10:17:52 PM,304.00,,,
306,05/26/16 10:17:59 PM,305.00,,,
307,05/26/16 10:18:07 PM,306.00,,,
308,05/26/16 10:18:14 PM,307.00,,,
309,05/26/16 10:18:22 PM,308.00,,,
310,05/26/16 10:18:29 PM,309.00,,,
311,05/26/16 10:18:37 PM,310.00,,,
312,05/26/16 10:18:44 PM,311.00,,,
313,05/26/16 10:18:51 PM,312.00,,,
314,05/26/16 10:18:59 PM,313.00,,,
315,05/26/16 10:19:07 PM,314.00,,,
316,05/26/16 10:19:14 PM,315.00,,,
317,05/26/16 10:19:22 PM,316.00,,,
318,05/26/16 10:19:29 PM,317.00,,,
319,05/26/16 10:19:38 PM,318.00,,,
320,05/26/16 10:19:45 PM,319.00,,,
321,05/26/16 10:19:53 PM,320.00,,,
322,05/26/16 10:20:00 PM,321.00,,,
323,05/26/16 10:20:08 PM,322.00,,,
324,05/26/16 10:20:16 PM,323.00,,,
325,05/26/16 10:20:26 PM,324.00,,,
326,05/26/16 10:20:33 PM,325.00,,,
327,05/26/16 10:20:42 PM,326.00,,,
328,05/26/16 10:20:51 PM,327.00,,,
329,05/26/16 10:21:00 PM,328.00,,,
330,05/26/16 10:21:10 PM,329.00,,,
331,05/26/16 10:21:19 PM,330.00,,,
332,05/26/16 10:21:27 PM,331.00,,,
333,05/26/16 10:21:36 PM,332.00,,,
334,05/26/16 10:21:44 PM,333.00,,,
335,05/26/16 10:21:53 PM,334.00,,,
336,05/26/16 10:22:01 PM,335.00,,,
337,05/26/16 10:22:11 PM,336.00,,,
338,05/26/16 10:22:19 PM,337.00,,,
339,05/26/16 10:22:28 PM,338.00,,,
340,05/26/16 10:22:36 PM,339.00,,,
341,05/26/16 10:22:46 PM,340.00,,,
342,05/26/16 10:22:54 PM,341.00,,,
343,05/26/16 10:23:04 PM,342.00,,,
344,05/26/16 10:23:12 PM,343.00,,,
345,05/26/16 10:23:22 PM,344.00,,,
346,05/26/16 10:23:30 PM,345.00,,,
347,05/26/16 10:23:40 PM,346.00,,,
348,05/26/16 10:23:49 PM,347.00,,,
349,05/26/16 10:24:01 PM,348.00,,,
350,05/26/16 10:24:11 PM,349.00,,,
351,05/26/16 10:24:23 PM,350.00,,,
352,05/26/16 10:24:33 PM,351.00,,,
353,05/26/16 10:24:45 PM,352.00,,,
354,05/26/16 10:25:00 PM,353.00,,,
355,05/26/16 10:25:21 PM,354.00,,,
356,05/26/16 10:25:36 PM,355.00,,,
357,05/26/16 10:25:56 PM,356.00,,,
358,05/26/16 10:26:17 PM,357.00,,,
359,05/26/16 10:26:42 PM,358.00,,,
360,05/26/16 10:27:11 PM,359.00,,,
361,05/26/16 10:27:53 PM,360.00,,,
362,05/26/16 10:28:17 PM,361.00,,,
363,05/26/16 10:28:33 PM,362.00,,,
364,05/26/16 10:28:45 PM,363.00,,,
365,05/26/16 10:28:59 PM,364.00,,,
366,05/26/16 10:29:12 PM,365.00,,,
367,05/26/16 10:29:25 PM,366.00,,,
368,05/26/16 10:29:33 PM,367.00,,,
369,05/26/16 10:29:43 PM,368.00,,,
370,05/26/16 10:29:51 PM,369.00,,,
371,05/26/16 10:30:00 PM,370.00,,,
372,05/26/16 10:30:09 PM,371.00,,,
373,05/26/16 10:30:20 PM,372.00,,,
374,05/26/16 10:30:29 PM,373.00,,,
375,05/26/16 10:30:42 PM,374.00,,,
376,05/26/16 10:30:52 PM,375.00,,,
377,05/26/16 10:31:03 PM,376.00,,,
378,05/26/16 10:31:15 PM,377.00,,,
379,05/26/16 10:31:27 PM,378.00,,,
380,05/26/16 10:31:36 PM,379.00,,,
381,05/26/16 10:31:46 PM,380.00,,,
382,05/26/16 10:31:56 PM,381.00,,,
383,05/26/16 10:32:07 PM,382.00,,,
384,05/26/16 10:32:16 PM,383.00,,,
385,05/26/16 10:32:27 PM,384.00,,,
386,05/26/16 10:32:37 PM,385.00,,,
387,05/26/16 10:32:48 PM,386.00,,,
388,05/26/16 10:33:00 PM,387.00,,,
389,05/26/16 10:33:12 PM,388.00,,,
390,05/26/16 10:33:26 PM,389.00,,,
391,05/26/16 10:33:46 PM,390.00,,,
392,05/26/16 10:34:14 PM,391.00,,,
393,05/26/16 10:34:50 PM,392.00,,,
394,05/26/16 10:35:31 PM,393.00,,,
395,05/26/16 10:36:40 PM,394.00,,,
396,05/26/16 10:38:22 PM,395.00,,,
397,05/26/16 10:39:14 PM,396.00,,,
398,05/26/16 10:40:01 PM,397.00,,,
399,05/26/16 10:40:42 PM,398.00,,,
400,05/26/16 10:41:12 PM,399.00,,,
401,05/26/16 10:41:55 PM,400.00,,,
402,05/26/16 10:42:52 PM,401.00,,,
403,05/26/16 10:44:03 PM,402.00,,,
404,05/26/16 10:45:00 PM,403.00,,,
405,05/26/16 10:46:32 PM,404.00,,,
406,05/26/16 10:48:25 PM,405.00,,,
407,05/26/16 10:59:49 PM,406.00,,,
408,05/26/16 11:12:18 PM,407.00,,,
409,05/26/16 11:15:50 PM,408.00,,,
410,05/26/16 11:17:46 PM,409.00,,,
411,05/26/16 11:19:38 PM,410.00,,,
412,05/26/16 11:21:15 PM,411.00,,,
413,05/26/16 11:26:54 PM,412.00,,,
414,05/26/16 11:34:23 PM,413.00,,,
415,05/26/16 11:44:24 PM,414.00,,,
416,05/27/16 01:06:58 AM,415.00,,,
417,05/27/16 01:27:52 AM,416.00,,,
418,05/27/16 02:26:45 AM,417.00,,,
419,05/27/16 04:35:47 PM,418.00,,,
420,05/27/16 08:39:17 PM,419.00,,,
421,05/27/16 08:44:42 PM,420.00,,,
422,05/27/16 08:48:16 PM,421.00,,,
423,05/27/16 09:09:59 PM,422.00,,,
424,05/27/16 09:13:56 PM,423.00,,,
425,05/27/16 09:14:35 PM,424.00,,,
426,05/27/16 09:15:00 PM,425.00,,,
427,05/27/16 09:15:39 PM,426.00,,,
428,05/27/16 09:16:29 PM,427.00,,,
429,05/27/16 09:17:41 PM,428.00,,,
430,05/27/16 09:19:34 PM,429.00,,,
431,05/27/16 09:20:06 PM,430.00,,,
432,05/27/16 09:20:35 PM,431.00,,,
433,05/27/16 09:20:54 PM,432.00,,,
434,05/27/16 09:21:13 PM,433.00,,,
435,05/27/16 09:21:36 PM,434.00,,,
436,05/27/16 09:22:03 PM,435.00,,,
437,05/27/16 09:22:28 PM,436.00,,,
438,05/27/16 09:23:15 PM,437.00,,,
439,05/27/16 09:24:45 PM,438.00,,,
440,05/27/16 09:26:34 PM,439.00,,,
441,05/27/16 09:28:01 PM,440.00,,,
442,05/27/16 09:29:17 PM,441.00,,,
443,05/27/16 09:30:29 PM,442.00,,,
444,05/27/16 09:34:54 PM,443.00,,,
445,05/27/16 09:41:49 PM,444.00,,,
446,05/29/16 08:15:45 PM,445.00,,,
447,05/30/16 03:45:10 PM,446.00,,,
448,05/30/16 09:13:45 PM,447.00,,,
449,05/30/16 09:14:50 PM,448.00,,,
450,05/30/16 09:15:59 PM,449.00,,,
451,05/30/16 09:17:51 PM,450.00,,,
452,05/30/16 09:18:28 PM,451.00,,,
453,05/30/16 09:19:05 PM,452.00,,,
454,05/30/16 09:19:59 PM,453.00,,,
455,05/30/16 09:22:48 PM,454.00,,,
456,05/30/16 09:28:22 PM,455.00,,,
457,05/31/16 09:13:44 PM,456.00,,,
458,05/31/16 09:17:00 PM,457.00,,,
459,05/31/16 09:20:43 PM,458.00,,,
460,05/31/16 09:31:19 PM,459.00,,,
461,05/31/16 10:26:57 PM,460.00,,,
462,05/31/16 11:55:24 PM,461.00,,,
463,06/01/16 05:50:32 PM,462.00,,,
464,06/01/16 05:52:23 PM,463.00,,,
465,06/01/16 05:53:44 PM,464.00,,,
466,06/01/16 05:54:20 PM,465.00,,,
467,06/01/16 06:04:55 PM,466.00,,,
468,06/01/16 08:51:28 PM,467.00,,,
469,06/01/16 08:57:32 PM,468.00,,,
470,06/01/16 09:05:24 PM,469.00,,,
471,06/01/16 09:12:34 PM,470.00,,,
472,06/01/16 09:17:41 PM,471.00,,,
473,06/01/16 09:22:01 PM,472.00,,,
474,06/01/16 09:27:36 PM,473.00,,,
475,06/01/16 09:31:33 PM,474.00,,,
476,06/01/16 09:36:02 PM,475.00,,,
477,06/01/16 09:40:01 PM,476.00,,,
478,06/01/16 09:43:17 PM,477.00,,,
479,06/01/16 09:45:38 PM,478.00,,,
480,06/01/16 09:48:51 PM,479.00,,,
481,06/01/16 09:51:48 PM,480.00,,,
482,06/01/16 09:55:05 PM,481.00,,,
483,06/01/16 09:58:53 PM,482.00,,,
484,06/01/16 10:04:56 PM,483.00,,,
485,06/01/16 10:09:05 PM,484.00,,,
486,06/01/16 10:13:32 PM,485.00,,,
487,06/01/16 10:18:00 PM,486.00,,,
488,06/01/16 10:24:27 PM,487.00,,,
489,06/01/16 10:29:42 PM,488.00,,,
490,06/01/16 10:37:13 PM,489.00,,,
491,06/01/16 10:47:33 PM,490.00,,,
492,06/01/16 11:11:44 PM,491.00,,,
493,06/02/16 12:35:27 AM,492.00,,,
494,06/03/16 01:46:18 PM,493.00,,,
495,06/03/16 02:52:53 PM,494.00,,,
496,06/03/16 02:53:00 PM,,Logged,,
497,06/03/16 02:53:08 PM,494.00,,Logged,Logged
