Site Name ,PASTUREMIDDLE
Site Number ,5
Logger ,Capacitive Water Level
Logger Serial Number ,6567


Scan No ,Date and Time,       Capacitive Water Level,        ,
104,13/03/2017 , 12:29:12,817,235.4
105,13/03/2017 , 12:29:22,817,235.4
106,13/03/2017 , 12:29:32,833,244.3
107,13/03/2017 , 12:29:42,833,244.3
108,13/03/2017 , 12:29:52,833,244.3
109,13/03/2017 , 12:30:02,849,253.1
110,13/03/2017 , 12:30:12,849,253.1
111,13/03/2017 , 12:30:22,849,253.1
112,13/03/2017 , 12:30:32,864,261.4
113,13/03/2017 , 12:30:42,863,260.9
114,13/03/2017 , 12:30:52,864,261.4
115,13/03/2017 , 12:31:02,882,271.4
116,13/03/2017 , 12:31:12,881,270.8
117,13/03/2017 , 12:31:22,881,270.8
118,13/03/2017 , 12:31:32,896,279.2
119,13/03/2017 , 12:31:42,896,279.2
120,13/03/2017 , 12:31:52,896,279.2
121,13/03/2017 , 12:32:02,910,286.9
122,13/03/2017 , 12:32:12,910,286.9
123,13/03/2017 , 12:32:22,910,286.9
124,13/03/2017 , 12:32:32,926,295.8
125,13/03/2017 , 12:32:42,926,295.8
126,13/03/2017 , 12:32:52,925,295.2
127,13/03/2017 , 12:33:02,941,304.1
128,13/03/2017 , 12:33:12,941,304.1
129,13/03/2017 , 12:33:22,941,304.1
130,13/03/2017 , 12:33:32,956,312.4
131,13/03/2017 , 12:33:42,957,312.9
132,13/03/2017 , 12:33:52,957,312.9
133,13/03/2017 , 12:34:02,955,311.8
